Date,Silver_Close,Silver_Open,Silver_High,Silver_Low,Gold,DXY,VIX,price,date,high,low
2022-01-13,23.0715,23.13,23.305,22.9949,1821.199951171875,94.79000091552734,20.309999465942383,23.0715,2022-01-13,23.305,22.9949
2022-01-14,22.9502,23.09,23.345,22.8234,1816.5,95.16999816894533,19.190000534057617,22.9502,2022-01-14,23.345,22.8234
2022-01-17,23.0,22.96,23.135,22.8277,1816.5,95.16999816894533,19.190000534057617,23.0,2022-01-17,23.135,22.8277
2022-01-18,23.4502,23.025,23.655,22.8,1812.300048828125,95.7300033569336,22.790000915527344,23.4502,2022-01-18,23.655,22.8
2022-01-19,24.1235,23.47,24.245,23.385,1843.0999755859373,95.51000213623048,23.850000381469727,24.1235,2022-01-19,24.245,23.385
2022-01-20,24.43,24.1489,24.755,24.0727,1842.5,95.73999786376952,25.59000015258789,24.43,2022-01-20,24.755,24.0727
2022-01-21,24.2304,24.45,24.595,24.17,1831.800048828125,95.63999938964844,28.850000381469727,24.2304,2022-01-21,24.595,24.17
2022-01-24,23.9544,24.28,24.3191,23.56,1841.699951171875,95.91999816894533,29.89999961853028,23.9544,2022-01-24,24.3191,23.56
2022-01-25,23.8152,23.99,24.045,23.595,1852.699951171875,95.9499969482422,31.15999984741211,23.8152,2022-01-25,24.045,23.595
2022-01-26,23.4818,23.82,23.995,23.435,1829.9000244140625,96.48999786376952,31.959999084472656,23.4818,2022-01-26,23.995,23.435
2022-01-27,22.74,23.495,23.6081,22.565,1793.300048828125,97.26000213623048,30.489999771118164,22.74,2022-01-27,23.6081,22.565
2022-01-28,22.4164,22.7765,22.855,22.14,1784.9000244140625,97.2699966430664,27.65999984741211,22.4164,2022-01-28,22.855,22.14
2022-01-31,22.4337,22.455,22.675,22.245,1795.0,96.54000091552734,24.82999992370605,22.4337,2022-01-31,22.675,22.245
2022-02-01,22.6335,22.4589,23.065,22.399,1800.300048828125,96.38999938964844,21.959999084472656,22.6335,2022-02-01,23.065,22.399
2022-02-02,22.6242,22.655,22.895,22.465,1809.199951171875,95.94000244140624,22.09000015258789,22.6242,2022-02-02,22.895,22.465
2022-02-03,22.3937,22.645,22.705,21.995,1803.0,95.37999725341795,24.350000381469727,22.3937,2022-02-03,22.705,21.995
2022-02-04,22.4799,22.41,22.675,22.06,1806.5999755859373,95.4800033569336,23.21999931335449,22.4799,2022-02-04,22.675,22.06
2022-02-07,22.9917,22.48,23.115,22.48,1820.5999755859373,95.4000015258789,22.86000061035156,22.9917,2022-02-07,23.115,22.48
2022-02-08,23.1759,23.015,23.285,22.765,1826.5999755859373,95.63999938964844,21.440000534057617,23.1759,2022-02-08,23.285,22.765
2022-02-09,23.3,23.2,23.385,23.09,1835.199951171875,95.48999786376952,19.959999084472656,23.3,2022-02-09,23.385,23.09
2022-02-10,23.1777,23.31,23.735,23.1362,1836.199951171875,95.5500030517578,23.90999984741211,23.1777,2022-02-10,23.735,23.1362
2022-02-11,23.5659,23.2028,23.735,22.855,1840.800048828125,96.08000183105467,27.36000061035156,23.5659,2022-02-11,23.735,22.855
2022-02-14,23.83,23.61,23.955,23.515,1868.0,96.37000274658205,28.32999992370605,23.83,2022-02-14,23.955,23.515
2022-02-15,23.34,23.86,24.025,23.08,1854.800048828125,95.98999786376952,25.700000762939453,23.34,2022-02-15,24.025,23.08
2022-02-16,23.5422,23.37,23.705,23.275,1870.199951171875,95.6999969482422,24.290000915527344,23.5422,2022-02-16,23.705,23.275
2022-02-17,23.81,23.575,23.945,23.415,1900.699951171875,95.8000030517578,28.11000061035156,23.81,2022-02-17,23.945,23.415
2022-02-18,23.9596,23.84,24.1,23.675,1898.5999755859373,96.04000091552734,27.75,23.9596,2022-02-18,24.1,23.675
2022-02-21,23.938,24.015,24.0861,23.695,1898.5999755859373,96.04000091552734,27.75,23.938,2022-02-21,24.0861,23.695
2022-02-22,24.0855,23.965,24.37,23.9,1906.0999755859373,96.02999877929688,28.809999465942383,24.0855,2022-02-22,24.37,23.9
2022-02-23,24.5197,24.105,24.605,24.025,1909.199951171875,96.19000244140624,31.020000457763672,24.5197,2022-02-23,24.605,24.025
2022-02-24,24.2011,24.55,25.635,23.845,1925.0999755859373,97.13999938964844,30.31999969482422,24.2011,2022-02-24,25.635,23.845
2022-02-25,24.1918,24.2,24.515,23.87,1886.5,96.62000274658205,27.59000015258789,24.1918,2022-02-25,24.515,23.87
2022-02-28,24.4202,24.7315,24.7432,24.0865,1899.4000244140625,96.70999908447266,30.14999961853028,24.4202,2022-02-28,24.7432,24.0865
2022-03-01,25.3691,24.46,25.565,24.27,1942.4000244140625,97.41000366210938,33.31999969482422,25.3691,2022-03-01,25.565,24.27
2022-03-02,25.2482,25.3928,25.435,24.8562,1920.9000244140625,97.38999938964844,30.739999771118164,25.2482,2022-03-02,25.435,24.8562
2022-03-03,25.16,25.285,25.485,24.96,1934.4000244140625,97.79000091552734,30.479999542236328,25.16,2022-03-03,25.485,24.96
2022-03-04,25.6661,25.185,25.765,25.04,1965.0999755859373,98.6500015258789,31.979999542236328,25.6661,2022-03-04,25.765,25.04
2022-03-07,25.6585,25.85,26.165,25.2976,1993.9000244140625,99.29000091552734,36.45000076293945,25.6585,2022-03-07,26.165,25.2976
2022-03-08,26.3875,25.68,26.96,25.36,2040.0999755859373,99.05999755859376,35.130001068115234,26.3875,2022-03-08,26.96,25.36
2022-03-09,25.7328,26.415,26.815,25.4,1985.9000244140625,97.97000122070312,32.45000076293945,25.7328,2022-03-09,26.815,25.4
2022-03-10,25.8816,25.76,26.075,25.31,1998.0999755859373,98.51000213623048,30.229999542236328,25.8816,2022-03-10,26.075,25.31
2022-03-11,25.8019,25.907,26.035,25.4089,1982.699951171875,99.12000274658205,30.75,25.8019,2022-03-11,26.035,25.4089
2022-03-14,25.0155,25.9,25.9566,24.925,1959.5999755859373,99.05999755859376,31.770000457763672,25.0155,2022-03-14,25.9566,24.925
2022-03-15,24.863,25.0365,25.125,24.5285,1928.5,99.06999969482422,29.82999992370605,24.863,2022-03-15,25.125,24.5285
2022-03-16,25.0646,24.8865,25.145,24.46,1908.0,98.37999725341795,26.670000076293945,25.0646,2022-03-16,25.145,24.46
2022-03-17,25.335,25.085,25.555,25.0058,1942.0999755859373,98.01000213623048,25.670000076293945,25.335,2022-03-17,25.555,25.0058
2022-03-18,24.95,25.3761,25.4578,24.825,1928.199951171875,98.2300033569336,23.8700008392334,24.95,2022-03-18,25.4578,24.825
2022-03-21,25.197,24.956,25.325,24.885,1928.5999755859373,98.5,23.530000686645508,25.197,2022-03-21,25.325,24.885
2022-03-22,24.7595,25.2175,25.435,24.58,1920.699951171875,98.48999786376952,22.940000534057617,24.7595,2022-03-22,25.435,24.58
2022-03-23,25.0635,24.7836,25.215,24.675,1936.5999755859373,98.62000274658205,23.56999969482422,25.0635,2022-03-23,25.215,24.675
2022-03-24,25.5115,25.105,25.855,24.96,1961.5999755859373,98.79000091552734,21.670000076293945,25.5115,2022-03-24,25.855,24.96
2022-03-25,25.51,25.537,25.755,25.26,1953.800048828125,98.80999755859376,20.809999465942383,25.51,2022-03-25,25.755,25.26
2022-03-28,24.84,25.53,25.6035,24.7931,1939.5999755859373,99.08999633789062,19.6299991607666,24.84,2022-03-28,25.6035,24.7931
2022-03-29,24.7486,24.85,25.055,23.9744,1912.0,98.4000015258789,18.89999961853028,24.7486,2022-03-29,25.055,23.9744
2022-03-30,24.8445,24.773,25.075,24.6929,1933.5,97.79000091552734,19.32999992370605,24.8445,2022-03-30,25.075,24.6929
2022-03-31,24.7721,24.8658,25.095,24.5698,1949.199951171875,98.30999755859376,20.559999465942383,24.7721,2022-03-31,25.095,24.5698
2022-04-01,24.61,24.805,24.895,24.42,1919.0999755859373,98.62999725341795,19.6299991607666,24.61,2022-04-01,24.895,24.42
2022-04-04,24.5021,24.625,24.875,24.28,1929.199951171875,98.98999786376952,18.56999969482422,24.5021,2022-04-04,24.875,24.28
2022-04-05,24.3105,24.56,24.955,24.225,1922.9000244140625,99.47000122070312,21.030000686645508,24.3105,2022-04-05,24.955,24.225
2022-04-06,24.43,24.336,24.58,24.12,1918.4000244140625,99.5999984741211,22.100000381469727,24.43,2022-04-06,24.58,24.12
2022-04-07,24.57,24.455,24.685,24.24,1933.800048828125,99.75,21.549999237060547,24.57,2022-04-07,24.685,24.24
2022-04-08,24.75,24.615,24.825,24.37,1941.5999755859373,99.8000030517578,21.15999984741211,24.75,2022-04-08,24.825,24.37
2022-04-11,25.074,24.8,25.385,24.675,1944.300048828125,99.93000030517578,24.3700008392334,25.074,2022-04-11,25.385,24.675
2022-04-12,25.346,25.15,25.625,24.86,1972.0999755859373,100.29000091552734,24.26000022888184,25.346,2022-04-12,25.625,24.86
2022-04-13,25.72,25.3716,25.855,25.34,1981.0,99.87999725341795,21.81999969482422,25.72,2022-04-13,25.855,25.34
2022-04-14,25.6291,25.725,25.89,25.295,1970.9000244140625,100.31999969482422,22.700000762939453,25.6291,2022-04-14,25.89,25.295
2022-04-15,25.68,25.675,25.7275,25.64,1970.9000244140625,100.31999969482422,22.700000762939453,25.68,2022-04-15,25.7275,25.64
2022-04-18,25.838,25.64,26.235,25.6089,1982.9000244140625,100.77999877929688,22.170000076293945,25.838,2022-04-18,26.235,25.6089
2022-04-19,25.155,25.8631,26.005,25.06,1955.699951171875,100.95999908447266,21.3700008392334,25.155,2022-04-19,26.005,25.06
2022-04-20,25.176,25.179,25.315,24.8869,1952.300048828125,100.38999938964844,20.31999969482422,25.176,2022-04-20,25.315,24.8869
2022-04-21,24.6351,25.2005,25.215,24.415,1944.9000244140625,100.58000183105467,22.68000030517578,24.6351,2022-04-21,25.215,24.415
2022-04-22,24.14,24.66,24.68,24.0431,1931.0,101.22000122070312,28.209999084472656,24.14,2022-04-22,24.68,24.0431
2022-04-25,23.6051,24.145,24.1875,23.395,1893.199951171875,101.75,27.020000457763672,23.6051,2022-04-25,24.1875,23.395
2022-04-26,23.4846,23.6251,23.975,23.395,1901.4000244140625,102.3000030517578,33.52000045776367,23.4846,2022-04-26,23.975,23.395
2022-04-27,23.2848,23.505,23.705,23.24,1885.9000244140625,102.9499969482422,31.600000381469727,23.2848,2022-04-27,23.705,23.24
2022-04-28,23.1339,23.285,23.415,22.885,1888.699951171875,103.62000274658205,29.989999771118164,23.1339,2022-04-28,23.415,22.885
2022-04-29,22.74,23.1539,23.585,22.68,1909.300048828125,102.95999908447266,33.400001525878906,22.74,2022-04-29,23.585,22.68
2022-05-02,22.6295,22.77,22.86,22.12,1861.800048828125,103.73999786376952,32.34000015258789,22.6295,2022-05-02,22.86,22.12
2022-05-03,22.5545,22.65,22.855,22.42,1868.800048828125,103.47000122070312,29.25,22.5545,2022-05-03,22.855,22.42
2022-05-04,22.958,22.5745,23.125,22.21,1867.0,102.58999633789062,25.420000076293945,22.958,2022-05-04,23.125,22.21
2022-05-05,22.5015,23.0025,23.295,22.315,1874.0,103.75,31.200000762939453,22.5015,2022-05-05,23.295,22.315
2022-05-06,22.34,22.5275,22.6455,22.095,1881.199951171875,103.66000366210938,30.190000534057617,22.34,2022-05-06,22.6455,22.095
2022-05-09,21.79,22.33,22.375,21.695,1857.0999755859373,103.6500015258789,34.75,21.79,2022-05-09,22.375,21.695
2022-05-10,21.2406,21.79,22.135,21.18,1839.9000244140625,103.91999816894533,32.9900016784668,21.2406,2022-05-10,22.135,21.18
2022-05-11,21.5555,21.27,21.97,21.235,1852.5999755859373,103.8499984741211,32.560001373291016,21.5555,2022-05-11,21.97,21.235
2022-05-12,20.662,21.565,21.715,20.615,1823.800048828125,104.8499984741211,31.770000457763672,20.662,2022-05-12,21.715,20.615
2022-05-13,21.07,20.6905,21.125,20.4597,1807.4000244140625,104.55999755859376,28.8700008392334,21.07,2022-05-13,21.125,20.4597
2022-05-16,21.599,21.105,21.715,20.835,1813.5,104.19000244140624,27.46999931335449,21.599,2022-05-16,21.715,20.835
2022-05-17,21.615,21.622,21.935,21.505,1818.199951171875,103.36000061035156,26.100000381469727,21.615,2022-05-17,21.935,21.505
2022-05-18,21.3955,21.6344,21.785,21.36,1815.9000244140625,103.80999755859376,30.959999084472656,21.3955,2022-05-18,21.785,21.36
2022-05-19,21.8945,21.421,22.0,21.275,1841.199951171875,102.72000122070312,29.350000381469727,21.8945,2022-05-19,22.0,21.275
2022-05-20,21.75,21.925,22.095,21.605,1841.800048828125,103.1500015258789,29.43000030517578,21.75,2022-05-20,22.095,21.605
2022-05-23,21.7706,21.77,22.2,21.6798,1847.800048828125,102.08000183105467,28.479999542236328,21.7706,2022-05-23,22.2,21.6798
2022-05-24,22.091,21.805,22.215,21.66,1865.0999755859373,101.86000061035156,29.450000762939453,22.091,2022-05-24,22.215,21.66
2022-05-25,21.9685,22.12,22.1504,21.733,1846.199951171875,102.05999755859376,28.3700008392334,21.9685,2022-05-25,22.1504,21.733
2022-05-26,21.9905,21.994,22.085,21.715,1847.4000244140625,101.83000183105467,27.5,21.9905,2022-05-26,22.085,21.715
2022-05-27,22.1,22.0154,22.46,21.9341,1851.300048828125,101.66999816894533,25.71999931335449,22.1,2022-05-27,22.46,21.9341
2022-05-30,21.9462,22.12,22.315,21.905,1851.300048828125,101.66999816894533,25.71999931335449,21.9462,2022-05-30,22.315,21.905
2022-05-31,21.535,21.98,22.0158,21.48,1842.699951171875,101.75,26.190000534057617,21.535,2022-05-31,22.0158,21.48
2022-06-01,21.8,21.5635,22.005,21.42,1843.300048828125,102.5500030517578,25.690000534057617,21.8,2022-06-01,22.005,21.42
2022-06-02,22.28,21.8355,22.3625,21.75,1866.5,101.7699966430664,24.71999931335449,22.28,2022-06-02,22.3625,21.75
2022-06-03,21.91,22.3045,22.525,21.84,1845.4000244140625,102.13999938964844,24.790000915527344,21.91,2022-06-03,22.525,21.84
2022-06-06,22.0551,21.915,22.535,21.8945,1839.199951171875,102.44000244140624,25.06999969482422,22.0551,2022-06-06,22.535,21.8945
2022-06-07,22.2051,22.0805,22.315,21.865,1847.5,102.31999969482422,24.020000457763672,22.2051,2022-06-07,22.315,21.865
2022-06-08,22.0331,22.23,22.255,21.805,1851.9000244140625,102.54000091552734,23.959999084472656,22.0331,2022-06-08,22.255,21.805
2022-06-09,21.6605,22.057,22.165,21.54,1848.800048828125,103.22000122070312,26.09000015258789,21.6605,2022-06-09,22.165,21.54
2022-06-10,21.87,21.6861,22.015,21.28,1871.5,104.1500015258789,27.75,21.87,2022-06-10,22.015,21.28
2022-06-13,21.0515,21.93,22.015,20.9633,1828.0,105.08000183105467,34.02000045776367,21.0515,2022-06-13,22.015,20.9633
2022-06-14,21.075,21.0776,21.395,20.88,1809.5,105.5199966430664,32.689998626708984,21.075,2022-06-14,21.395,20.88
2022-06-15,21.653,21.055,21.86,20.9997,1815.300048828125,105.16000366210938,29.6200008392334,21.653,2022-06-15,21.86,20.9997
2022-06-16,21.9245,21.6785,22.015,21.34,1845.699951171875,103.62999725341795,32.95000076293945,21.9245,2022-06-16,22.015,21.34
2022-06-17,21.65,21.949,21.97,21.565,1835.5999755859373,104.6999969482422,31.1299991607666,21.65,2022-06-17,21.97,21.565
2022-06-20,21.58,21.65,21.805,21.46,1835.5999755859373,104.6999969482422,31.1299991607666,21.58,2022-06-20,21.805,21.46
2022-06-21,21.6655,21.588,21.975,21.485,1834.5999755859373,104.44000244140624,30.190000534057617,21.6655,2022-06-21,21.975,21.485
2022-06-22,21.3915,21.6901,21.7009,21.235,1834.300048828125,104.1999969482422,28.950000762939453,21.3915,2022-06-22,21.7009,21.235
2022-06-23,20.9346,21.414,21.525,20.9121,1825.699951171875,104.43000030517578,29.049999237060547,20.9346,2022-06-23,21.525,20.9121
2022-06-24,21.11,20.96,21.24,20.605,1826.5,104.19000244140624,27.229999542236328,21.11,2022-06-24,21.24,20.605
2022-06-27,21.1415,21.25,21.56,21.096,1820.9000244140625,103.94000244140624,26.950000762939453,21.1415,2022-06-27,21.56,21.096
2022-06-28,20.8371,21.173,21.385,20.785,1817.5,104.51000213623048,28.36000061035156,20.8371,2022-06-28,21.385,20.785
2022-06-29,20.7085,20.8,21.065,20.62,1813.699951171875,105.11000061035156,28.15999984741211,20.7085,2022-06-29,21.065,20.62
2022-06-30,20.2465,20.733,20.845,20.2,1804.0999755859373,104.69000244140624,28.709999084472656,20.2465,2022-06-30,20.845,20.2
2022-07-01,19.87,20.2724,20.31,19.38,1798.9000244140625,105.13999938964844,26.700000762939453,19.87,2022-07-01,20.31,19.38
2022-07-04,19.954,19.8879,20.035,19.76,1798.9000244140625,105.13999938964844,26.700000762939453,19.954,2022-07-04,20.035,19.76
2022-07-05,19.1925,19.96,20.255,19.09,1761.800048828125,106.5,27.540000915527344,19.1925,2022-07-05,20.255,19.09
2022-07-06,19.1811,19.2176,19.4007,18.92,1734.9000244140625,107.0999984741211,26.729999542236328,19.1811,2022-07-06,19.4007,18.92
2022-07-07,19.193,19.2055,19.5,19.095,1737.9000244140625,107.12999725341795,26.07999992370605,19.193,2022-07-07,19.5,19.095
2022-07-08,19.3,19.2185,19.465,19.015,1740.5999755859375,107.01000213623048,24.63999938964844,19.3,2022-07-08,19.465,19.015
2022-07-11,19.0835,19.3115,19.395,19.06,1730.0,108.0199966430664,26.170000076293945,19.0835,2022-07-11,19.395,19.06
2022-07-12,18.893,19.1076,19.265,18.74,1723.300048828125,108.06999969482422,27.290000915527344,18.893,2022-07-12,19.265,18.74
2022-07-13,19.19,18.9328,19.42,18.845,1734.199951171875,107.95999908447266,26.81999969482422,19.19,2022-07-13,19.42,18.845
2022-07-14,18.384,19.2145,19.245,18.1315,1704.5,108.54000091552734,26.39999961853028,18.384,2022-07-14,19.245,18.1315
2022-07-15,18.69,18.4056,18.79,18.18,1702.4000244140625,108.05999755859376,24.229999542236328,18.69,2022-07-15,18.79,18.18
2022-07-18,18.6726,18.71,19.025,18.635,1709.199951171875,107.37000274658205,25.299999237060547,18.6726,2022-07-18,19.025,18.635
2022-07-19,18.734,18.697,18.925,18.58,1710.0,106.68000030517578,24.5,18.734,2022-07-19,18.925,18.58
2022-07-20,18.6545,18.774,19.125,18.645,1699.5,107.08000183105467,23.8799991607666,18.6545,2022-07-20,19.125,18.645
2022-07-21,18.8395,18.6785,18.925,18.2347,1712.699951171875,106.91000366210938,23.11000061035156,18.8395,2022-07-21,18.925,18.2347
2022-07-22,18.59,18.864,18.96,18.5,1727.0999755859375,106.7300033569336,23.030000686645508,18.59,2022-07-22,18.96,18.5
2022-07-25,18.413,18.6,18.805,18.3,1719.0,106.4800033569336,23.36000061035156,18.413,2022-07-25,18.805,18.3
2022-07-26,18.6005,18.439,18.74,18.38,1717.699951171875,107.19000244140624,24.690000534057617,18.6005,2022-07-26,18.74,18.38
2022-07-27,19.13,18.6265,19.165,18.44,1719.0999755859375,106.4499969482422,23.239999771118164,19.13,2022-07-27,19.165,18.44
2022-07-28,19.974,19.11,20.08,19.0564,1750.300048828125,106.3499984741211,22.32999992370605,19.974,2022-07-28,20.08,19.0564
2022-07-29,20.32,19.9996,20.375,19.845,1762.9000244140625,105.9000015258789,21.32999992370605,20.32,2022-07-29,20.375,19.845
2022-08-01,20.3385,20.323,20.525,20.0536,1769.0,105.4499969482422,22.84000015258789,20.3385,2022-08-01,20.525,20.0536
2022-08-02,19.9546,20.3645,20.52,19.94,1771.0999755859375,106.23999786376952,23.93000030517578,19.9546,2022-08-02,20.52,19.94
2022-08-03,20.0385,19.979,20.1859,19.7796,1758.0,106.51000213623048,21.950000762939453,20.0385,2022-08-03,20.1859,19.7796
2022-08-04,20.1505,20.063,20.4,19.9594,1788.5,105.69000244140624,21.440000534057617,20.1505,2022-08-04,20.4,19.9594
2022-08-05,19.875,20.175,20.345,19.5494,1772.9000244140625,106.62000274658205,21.14999961853028,19.875,2022-08-05,20.345,19.5494
2022-08-08,20.6485,19.9,20.745,19.795,1786.800048828125,106.44000244140624,21.290000915527344,20.6485,2022-08-08,20.745,19.795
2022-08-09,20.504,20.6741,20.795,20.405,1794.0,106.37000274658205,21.770000457763672,20.504,2022-08-09,20.795,20.405
2022-08-10,20.5675,20.5295,20.855,20.335,1795.5999755859375,105.1999969482422,19.739999771118164,20.5675,2022-08-10,20.855,20.335
2022-08-11,20.291,20.593,20.665,20.2381,1789.699951171875,105.08999633789062,20.200000762939453,20.291,2022-08-11,20.665,20.2381
2022-08-12,20.81,20.3165,20.885,20.233,1798.5999755859375,105.62999725341795,19.530000686645508,20.81,2022-08-12,20.885,20.233
2022-08-15,20.2545,20.795,20.895,20.085,1781.4000244140625,106.5500030517578,19.950000762939453,20.2545,2022-08-15,20.895,20.085
2022-08-16,20.1175,20.28,20.3121,19.91,1773.199951171875,106.5,19.690000534057617,20.1175,2022-08-16,20.3121,19.91
2022-08-17,19.84,20.142,20.315,19.685,1760.300048828125,106.56999969482422,19.89999961853028,19.84,2022-08-17,20.315,19.685
2022-08-18,19.52,19.875,19.965,19.48,1755.300048828125,107.4800033569336,19.559999465942383,19.52,2022-08-18,19.965,19.48
2022-08-19,19.0253,19.565,19.5815,19.02,1747.5999755859375,108.16999816894533,20.600000381469727,19.0253,2022-08-19,19.5815,19.02
2022-08-22,19.01,19.04,19.195,18.7085,1734.0,109.0500030517578,23.799999237060547,19.01,2022-08-22,19.195,18.7085
2022-08-23,19.16,18.99,19.295,18.785,1746.800048828125,108.62000274658205,24.11000061035156,19.16,2022-08-23,19.295,18.785
2022-08-24,19.16,19.13,19.245,18.94,1747.800048828125,108.68000030517578,22.81999969482422,19.16,2022-08-24,19.245,18.94
2022-08-25,19.28,19.1267,19.425,19.0934,1757.699951171875,108.47000122070312,21.780000686645508,19.28,2022-08-25,19.425,19.0934
2022-08-26,18.88,19.255,19.44,18.82,1736.0999755859375,108.8000030517578,25.559999465942383,18.88,2022-08-26,19.44,18.82
2022-08-29,18.75,18.8812,18.925,18.5124,1736.5999755859375,108.83999633789062,26.209999084472656,18.75,2022-08-29,18.925,18.5124
2022-08-30,18.49,18.7887,18.865,18.34,1723.199951171875,108.7699966430664,26.209999084472656,18.49,2022-08-30,18.865,18.34
2022-08-31,17.97,18.415,18.565,17.92,1712.800048828125,108.6999969482422,25.8700008392334,17.97,2022-08-31,18.565,17.92
2022-09-01,17.85,17.975,18.0071,17.5548,1696.5999755859375,109.69000244140624,25.559999465942383,17.85,2022-09-01,18.0071,17.5548
2022-09-02,18.0222,17.81,18.305,17.775,1709.800048828125,109.52999877929688,25.46999931335449,18.0222,2022-09-02,18.305,17.775
2022-09-05,18.1615,18.055,18.2768,17.94,1709.800048828125,109.52999877929688,25.46999931335449,18.1615,2022-09-05,18.2768,17.94
2022-09-06,18.053,18.15,18.595,17.9393,1700.4000244140625,110.20999908447266,26.90999984741211,18.053,2022-09-06,18.595,17.9393
2022-09-07,18.51,18.02,18.54,17.84,1715.300048828125,109.83999633789062,24.63999938964844,18.51,2022-09-07,18.54,17.84
2022-09-08,18.57,18.4558,18.755,18.3141,1708.0,109.70999908447266,23.61000061035156,18.57,2022-09-08,18.755,18.3141
2022-09-09,18.7784,18.64,18.975,18.515,1716.199951171875,109.0,22.790000915527344,18.7784,2022-09-09,18.975,18.515
2022-09-12,19.78,18.86,20.0271,18.8399,1728.0999755859375,108.33000183105467,23.8700008392334,19.78,2022-09-12,20.0271,18.8399
2022-09-13,19.32,19.82,19.975,19.32,1705.0,109.81999969482422,27.270000457763672,19.32,2022-09-13,19.975,19.32
2022-09-14,19.69,19.34,19.7225,19.2304,1696.5,109.66000366210938,26.15999984741211,19.69,2022-09-14,19.7225,19.2304
2022-09-15,19.16,19.62,19.6703,19.105,1665.4000244140625,109.73999786376952,26.270000457763672,19.16,2022-09-15,19.6703,19.105
2022-09-16,19.56,19.165,19.665,18.7799,1671.699951171875,109.76000213623048,26.299999237060547,19.56,2022-09-16,19.665,18.7799
2022-09-19,19.61,19.55,19.6614,19.22,1666.199951171875,109.73999786376952,25.76000022888184,19.61,2022-09-19,19.6614,19.22
2022-09-20,19.31,19.57,19.615,19.0531,1659.699951171875,110.22000122070312,27.15999984741211,19.31,2022-09-20,19.615,19.0531
2022-09-21,19.59,19.275,19.925,19.235,1664.5999755859375,110.63999938964844,27.989999771118164,19.59,2022-09-21,19.925,19.235
2022-09-22,19.65,19.586,19.875,19.2395,1670.800048828125,111.3499984741211,27.350000381469727,19.65,2022-09-22,19.875,19.2395
2022-09-23,18.8387,19.635,19.72,18.765,1645.300048828125,113.19000244140624,29.920000076293945,18.8387,2022-09-23,19.72,18.765
2022-09-26,18.335,18.89,19.04,18.32,1623.300048828125,114.0999984741211,32.2599983215332,18.335,2022-09-26,19.04,18.32
2022-09-27,18.43,18.33,18.7971,18.3148,1626.699951171875,114.11000061035156,32.599998474121094,18.43,2022-09-27,18.7971,18.3148
2022-09-28,18.89,18.4013,18.9851,17.96,1660.4000244140625,112.5999984741211,30.18000030517578,18.89,2022-09-28,18.9851,17.96
2022-09-29,18.815,18.9052,18.9177,18.48,1658.5,112.25,31.84000015258789,18.815,2022-09-29,18.9177,18.48
2022-09-30,19.0,18.8221,19.305,18.7703,1662.4000244140625,112.12000274658205,31.6200008392334,19.0,2022-09-30,19.305,18.7703
2022-10-03,20.755,19.02,20.7825,19.0,1692.9000244140625,111.75,30.100000381469727,20.755,2022-10-03,20.7825,19.0
2022-10-04,21.11,20.685,21.255,20.6,1721.0999755859375,110.06999969482422,29.06999969482422,21.11,2022-10-04,21.255,20.6
2022-10-05,20.7,21.0574,21.08,19.9396,1711.4000244140625,111.06999969482422,28.549999237060547,20.7,2022-10-05,21.08,19.9396
2022-10-06,20.65,20.69,20.8803,20.358,1711.699951171875,112.26000213623048,30.520000457763672,20.65,2022-10-06,20.8803,20.358
2022-10-07,20.11,20.6663,20.835,19.9945,1700.5,112.8000030517578,31.36000061035156,20.11,2022-10-07,20.835,19.9945
2022-10-10,19.65,20.18,20.1922,19.5,1667.300048828125,113.13999938964844,32.45000076293945,19.65,2022-10-10,20.1922,19.5
2022-10-11,19.19,19.62,19.735,19.06,1678.699951171875,113.22000122070312,33.630001068115234,19.19,2022-10-11,19.735,19.06
2022-10-12,19.06,19.175,19.32,18.8589,1670.300048828125,113.31999969482422,33.56999969482422,19.06,2022-10-12,19.32,18.8589
2022-10-13,18.8679,19.05,19.345,18.455,1670.0,112.36000061035156,31.940000534057617,18.8679,2022-10-13,19.345,18.455
2022-10-14,18.2569,18.88,19.085,18.08,1641.699951171875,113.30999755859376,32.02000045776367,18.2569,2022-10-14,19.085,18.08
2022-10-17,18.68,18.23,18.965,18.23,1657.0,112.04000091552734,31.3700008392334,18.68,2022-10-17,18.965,18.23
2022-10-18,18.76,18.7,18.985,18.5393,1649.0,112.12999725341795,30.5,18.76,2022-10-18,18.985,18.5393
2022-10-19,18.44,18.745,18.825,18.36,1627.5,112.9800033569336,30.76000022888184,18.44,2022-10-19,18.825,18.36
2022-10-20,18.66,18.515,19.045,18.215,1630.800048828125,112.87999725341795,29.979999542236328,18.66,2022-10-20,19.045,18.215
2022-10-21,19.4,18.735,19.43,18.275,1651.0,112.01000213623048,29.690000534057617,19.4,2022-10-21,19.43,18.275
2022-10-24,19.26,19.4269,19.68,19.0131,1648.699951171875,111.98999786376952,29.850000381469727,19.26,2022-10-24,19.68,19.0131
2022-10-25,19.34,19.24,19.475,18.78,1652.800048828125,110.9499969482422,28.459999084472656,19.34,2022-10-25,19.475,18.78
2022-10-26,19.62,19.345,19.825,19.205,1664.0,109.6999969482422,27.280000686645508,19.62,2022-10-26,19.825,19.205
2022-10-27,19.5825,19.59,19.705,19.28,1660.699951171875,110.58999633789062,27.38999938964844,19.5825,2022-10-27,19.705,19.28
2022-10-28,19.2265,19.605,19.685,18.9985,1639.5999755859375,110.66999816894533,25.75,19.2265,2022-10-28,19.685,18.9985
